segment_id,osm_id,segment_polyline,segment_geometry,segment_centroid,BLOCKID10,num_spaces,rate_card,weekday_averages,weekend_averages
2032334086775347215,130772943_0,a}klFfrguML],"LINESTRING(-77.048837 38.896331, -77.048692 38.896258)",POINT(-77.0487644999628 38.8962945000224),110010108003006,3,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free, Snow Emergency: No Parking","47,47,47,48,49,50,45,0,0,0,0,21,23,27,32,41,43,0,0,0,69,78,83,82","54,59,58,59,62,64,63,60,61,51,40,35,35,35,37,40,46,48,54,56,61,68,74,75"
-1659593874807536964,24238018_1,cfklFdqcuMY?,"LINESTRING(-77.028191 38.892656, -77.028191 38.892791)",POINT(-77.028191 38.8927235),110010062021025,3,"Each Hour (Mon-Fri; 7am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free, Snow Emergency: No Parking","80,79,79,79,79,78,74,60,51,43,35,40,44,50,61,66,73,0,0,0,88,90,92,94","83,84,85,85,86,86,85,81,78,68,54,41,39,38,39,41,53,63,70,74,77,84,86,87"
-1617840258382346599,297294789_0,oeklFb~auMX?,"LINESTRING(-77.020017 38.892557, -77.020021 38.892432)",POINT(-77.0200190000018 38.8924945),110010062021021,3,"Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): Free, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Fri (10pm-9:30am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sat (10pm-7am): Free, Sun: Free, Snow Emergency: No Parking","47,46,46,47,47,47,43,37,31,23,21,16,18,23,29,39,52,45,47,61,64,73,81,83","56,60,60,60,62,64,63,59,51,40,28,21,21,21,21,24,32,38,40,43,49,60,67,69"
-8594339809990286214,131052512_0,s`llF~vauM]?,"LINESTRING(-77.018879 38.896903, -77.018879 38.897046)",POINT(-77.018879 38.8969745),110010059001026,3,"Each Hour (Mon-Fri; 7am-11am; 2 Hour Max): $5.50, Each Hour (Mon-Fri; 11am-4pm; 2 Hour Max): $3.25, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Fri; 6:30pm-10pm): $1, Each Hour (Sat; 7am-10pm; 4 Hour Max): $1, Mon-Sat (10pm-7am): Free, Sun: Free","76,76,76,76,77,77,74,65,45,33,24,27,39,50,62,72,56,58,59,66,80,84,89,90","84,86,87,87,88,87,87,85,82,73,59,47,44,44,45,47,54,57,59,62,64,71,76,79"
8891888402595334765,296367654_0,ysklFzoauMAN,"LINESTRING(-77.017744 38.894847, -77.017824 38.894857)",POINT(-77.0177839999972 38.8948520000068),110010059001027,3,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","69,68,68,68,69,68,67,63,48,37,25,24,28,35,43,53,63,67,72,77,81,85,89,90","85,88,88,88,89,89,89,87,84,77,63,51,49,49,50,53,61,66,70,73,74,79,83,86"
3636428423097102799,146537575_0,}tklFbncuMG`@,"LINESTRING(-77.027703 38.895028, -77.027866 38.895073)",POINT(-77.0277844999742 38.8950505000283),110010058001044,3,"Mon-Fri (7am-6:30am): No Parking, Mon-Fri (6:30am-7am): Free, Sat-Sun: Free, Snow Emergency: No Parking","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,76,76,77,77,79,77,73,60,46,29,20,20,20,20,21,28,31,37,40,46,59,66,68"
2244806474199157029,397316171_0,q~klF|hduM[?,"LINESTRING(-77.031991 38.896571, -77.031991 38.896715)",POINT(-77.031991 38.896643),110010058001036,3,"Busses Only: No Parking, Snow Emergency: No Parking","62,62,62,62,63,63,57,53,0,0,0,0,0,0,0,0,0,0,0,0,58,66,75,80","65,67,66,67,70,71,69,62,53,38,22,17,16,16,16,18,21,25,31,35,44,54,63,64"
-2321056404034926335,580463158_0,kgllFt``uMOb@,"LINESTRING(-77.010186 38.897984, -77.01037 38.898059)",POINT(-77.0102779999514 38.8980215000361),110010047021023,3,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free, Snow Emergency: No Parking","81,79,76,77,78,81,81,83,81,77,70,54,58,64,73,81,86,90,92,96,97,97,97,98","91,92,92,91,93,94,94,94,94,93,90,87,87,87,88,89,91,93,95,96,97,97,98,98"
338853717527615214,347003330_0,ccllFx|cuM?e@,"LINESTRING(-77.030046 38.897299, -77.029861 38.897299)",POINT(-77.0299535 38.8972990000365),110010058001035,3,"Mon-Sat (7am-6:30pm): No Parking, Mon-Sat (6:30pm-7am): Free, Sun: Free, Snow Emergency: No Parking","75,73,73,72,73,74,72,58,44,32,21,20,22,27,36,40,44,50,36,40,58,64,72,80","76,79,79,79,81,80,79,74,69,56,41,32,30,31,31,32,37,40,37,38,41,51,56,61"
798297255713658888,468433800_0,qlmlFxxduM]?,"LINESTRING(-77.034529 38.903929, -77.034529 38.904081)",POINT(-77.034529 38.904005),110010101002003,3,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-6:30pm; Loading Zone Commercial; 2 Hour Max): $2.30, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free, Snow Emergency: No Parking","57,57,56,57,57,59,57,59,0,0,0,24,26,29,33,38,43,43,44,55,58,63,75,78","66,61,61,62,63,64,63,59,59,52,38,32,34,34,36,39,44,45,44,44,49,56,67,68"
-6636916868468320131,397321704_0,eqllF`wbuM\?,"LINESTRING(-77.024011 38.89955, -77.024007 38.899397)",POINT(-77.0240089999978 38.8994735),110010058001013,3,"Each Hour (Mon-Fri; 7am-9:30am; 2 Hour Max): $1.50, Mon-Fri (9:30am-6:30pm; Busses Only): No Parking, Each Hour (Mon-Fri; 6:30pm-10pm): $2.75, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $4, Each Hour (Sat; 6:30pm-10pm): $4, Sun: Free, Snow Emergency: No Parking","85,81,81,81,81,81,79,75,69,61,37,33,35,40,48,56,60,0,0,0,66,75,82,84","83,84,84,84,85,84,83,80,77,69,55,44,42,42,44,46,51,43,41,41,43,54,61,65"
4178208043281188880,252140542_0,i{llFvccuM\?,"LINESTRING(-77.026036 38.901166, -77.026038 38.901022)",POINT(-77.026037000001 38.901094),110010058001005,3,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","66,67,66,66,67,69,67,61,54,45,33,31,33,36,40,44,45,42,40,40,46,53,62,65","69,68,68,68,70,71,69,63,59,51,36,29,28,29,28,30,32,32,31,31,35,40,48,52"
4347589627947674263,397318416_0,_|klFbocuM?i@,"LINESTRING(-77.027861 38.896161, -77.027653 38.896161)",POINT(-77.027757 38.8961610000461),110010058001033,3,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","68,68,67,68,68,67,62,57,44,33,20,19,19,22,26,31,34,34,33,43,54,61,71,79","69,70,71,72,73,73,72,67,62,48,33,24,23,23,24,24,29,31,35,36,38,53,57,63"
-5477552324260260186,344730218_0,qbolFf_guM?^,"LINESTRING(-77.0458 38.912574, -77.045961 38.912574)",POINT(-77.0458805 38.9125740000276),110010055001004,3,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free, Mon (12:30pm-2:30pm; Mar 01-Oct 31; Street Cleaning): No Parking, Holidays: Free","77,77,77,77,78,79,77,76,70,60,48,45,45,45,51,56,58,58,56,62,71,79,83,85","76,77,77,78,80,80,78,78,75,68,53,47,46,47,49,50,53,55,56,58,60,67,72,74"
-6776152119885960672,479469527_4,{fnlFdveuMK`@,"LINESTRING(-77.039232 38.908143, -77.039399 38.908204)",POINT(-77.0393154999641 38.9081735000297),110010107002002,3,"Mon-Fri (9:30am-4pm; Government Vehicle Only): No Parking, Mon-Fri (4pm-9:30am): Free, Sat-Sun: Free, Snow Emergency: No Parking","78,78,77,78,78,79,77,74,68,58,47,47,50,57,62,65,63,0,0,0,71,77,79,82","73,76,76,78,78,79,78,77,80,73,63,55,55,56,58,60,64,63,63,58,59,67,70,70"
741728213633397340,589539523_0,eillFnwcuM?e@,"LINESTRING(-77.029204 38.898271, -77.029008 38.898272)",POINT(-77.0291060000007 38.898271500041),110010058001019,3,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","83,82,82,83,82,81,78,68,60,48,32,31,32,37,45,47,48,48,47,51,75,80,85,89","83,83,85,85,86,84,82,79,76,63,46,36,36,35,35,35,39,42,46,48,53,66,69,72"
-9219872575153963042,130889684_0,ykklFlmfuM?^,"LINESTRING(-77.04295 38.893566, -77.043112 38.893566)",POINT(-77.043031 38.893566000028),110010108002015,3,"Each Hour (Mon-Fri; 7am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free","82,82,81,82,82,82,79,74,67,65,56,56,57,63,70,77,81,84,87,92,94,95,96,96","87,87,87,88,88,88,88,87,87,83,75,69,68,69,69,73,79,83,87,88,90,92,93,93"
-4839469548059295778,399539627_0,}vklFh_fuM?_@,"LINESTRING(-77.040694 38.895354, -77.040533 38.895354)",POINT(-77.0406135 38.8953540000276),110010108002014,3,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free, Snow Emergency: No Parking","71,71,71,72,72,72,69,0,0,0,0,44,46,51,58,64,69,73,78,86,90,91,94,95","80,84,84,86,86,85,83,82,82,76,65,59,57,58,59,62,69,75,79,83,86,89,91,91"
6902538191827309354,50428539_0,k{klFbfguM@d@,"LINESTRING(-77.046902 38.896058, -77.047086 38.896055)",POINT(-77.0469940000019 38.8960565000361),110010108003004,3,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","60,60,60,60,61,61,57,46,34,23,16,16,16,20,23,29,36,38,43,62,73,80,86,88","69,71,71,71,74,74,74,71,68,57,45,39,38,38,39,42,48,52,58,60,65,72,78,81"
-5387456493189745154,130889756_2,ufllFjefuM[?,"LINESTRING(-77.041664 38.897871, -77.041664 38.898015)",POINT(-77.041664 38.897943),110010108002003,3,"Mon-Fri (7am-6:30pm): No Parking, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free","61,60,60,61,60,60,56,0,0,0,0,23,24,28,34,41,44,0,0,0,81,87,90,91","72,76,77,78,77,78,77,75,76,67,56,50,49,49,51,54,60,66,70,73,76,82,85,85"
-7599363819601385346,347003328_0,ucllFppduM?b@,"LINESTRING(-77.033208 38.897391, -77.033393 38.897391)",POINT(-77.0333005 38.8973910000365),110010058001021,3,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","62,62,61,62,62,62,60,50,37,27,17,16,18,21,26,31,34,36,37,39,47,51,63,71","69,71,72,74,75,73,72,67,59,45,29,22,22,22,21,22,25,27,31,32,34,44,52,59"
5240730396518411895,202992522_0,gyllFr`buM?h@,"LINESTRING(-77.020418 38.900839, -77.020626 38.900839)",POINT(-77.020522 38.9008390000461),110010058002002,3,"Each Hour (Mon-Fri; 7am-5pm; Loading Zone Commercial; 2 Hour Max): $2.30, Mon-Fri (5pm-7am): Free, Sat-Sun: Free","84,84,83,84,84,84,80,77,69,60,52,50,51,54,61,64,67,64,58,59,71,77,81,84","85,86,87,87,88,88,87,85,83,75,65,53,51,49,50,52,58,56,55,53,55,66,68,71"
-4418876446510732829,131520229_7,icnlFbdguM^?,"LINESTRING(-77.046584 38.907568, -77.046584 38.907415)",POINT(-77.046584 38.9074915),110010055005003,3,"2 Hours (Mon-Fri; 7am-8:30pm): Free, Mon-Fri (8:30pm-7am): Free, Sat-Sun: Free, Residential Permit Only: Free, Tue (9:30am-11:30am; Mar 01-Oct 31; Street Cleaning): No Parking, Holidays: Free","39,40,39,41,43,47,49,47,43,32,16,16,19,20,23,25,26,26,28,28,37,44,52,56","46,48,47,48,49,52,51,50,45,37,26,23,24,25,27,28,33,34,37,35,37,50,55,58"
6159850588869202806,6056258_2,s|mlFpgfuM?^,"LINESTRING(-77.042011 38.906497, -77.042172 38.906498)",POINT(-77.0420914999994 38.9064975000276),110010107002010,3,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","75,74,74,77,78,80,78,78,62,48,34,33,34,38,44,50,55,56,56,62,68,77,81,80","78,81,81,83,85,83,83,78,75,67,53,46,45,46,47,51,58,61,60,60,66,73,69,68"
8226154178490479691,130772934_0,wrmlF~kduM`@H,"LINESTRING(-77.032478 38.904917, -77.032531 38.904751)",POINT(-77.032504500031 38.904834000003),110010101002003,3,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","36,36,37,37,39,40,36,37,0,0,0,18,19,22,25,31,31,0,0,0,48,55,65,61","35,37,37,37,40,43,42,40,43,36,24,20,21,21,21,23,26,26,25,24,31,39,49,49"
4864743693446839312,297380210_1,ecllFx{buM@i@,"LINESTRING(-77.024769 38.897306, -77.024561 38.897304)",POINT(-77.0246649999985 38.8973050000461),110010058001023,3,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","82,81,80,80,81,81,80,81,75,65,54,51,54,44,53,57,63,57,51,52,62,70,76,81","80,80,86,87,87,87,85,84,81,70,57,43,40,37,38,40,45,42,40,40,44,57,59,63"
-4653339051901394222,397327932_0,_|klFtrbuM?a@,"LINESTRING(-77.023312 38.896161, -77.023139 38.896161)",POINT(-77.0232255 38.8961610000319),110010058001024,3,"Each Hour (Mon-Fri; 7am-11am; 2 Hour Max): $2.75, Each Hour (Mon-Fri; 11am-4pm; 2 Hour Max): $6, Each Hour (Mon-Fri; 4pm-10pm; 4 Hour Max): $5.50, Each Hour (Sat; 7am-10pm; 4 Hour Max): $4.75, Mon-Sat (10pm-7am): Free, Sun: Free","78,77,76,76,77,78,76,72,64,50,36,33,34,37,44,49,52,50,44,42,46,51,61,70","78,81,83,84,84,84,81,80,77,63,48,35,33,30,32,33,37,37,35,33,34,43,49,56"
-8773377904563865518,590525653_0,csmlFzyguM\?,"LINESTRING(-77.050064 38.904982, -77.050064 38.904829)",POINT(-77.050064 38.9049055),110010055003005,3,Valet Only: No Parking,"44,42,42,42,44,48,47,0,0,0,0,17,18,22,28,35,36,0,0,0,38,48,66,79","55,52,52,52,55,58,58,56,55,45,35,31,33,35,39,45,52,53,56,58,43,54,64,72"
-7487027782201799887,50797098_0,ecllFxaguM?c@,"LINESTRING(-77.04621 38.897314, -77.046025 38.897314)",POINT(-77.0461175 38.8973140000365),110010108002009,3,"2 Hours (Mon-Fri; 7am-8:30pm): Free, Mon-Fri (8:30pm-7am): Free, Sat-Sun: Free, Residential Permit Only: Free","65,65,64,65,66,69,68,66,61,51,39,38,38,42,48,51,56,57,62,67,73,78,82,84","75,79,79,81,80,82,81,80,79,72,63,59,58,58,60,61,64,67,72,73,75,79,81,83"
8564335365338960579,321477125_4,wbmlFhbguM?c@,"LINESTRING(-77.046293 38.902363, -77.046109 38.90236)",POINT(-77.0462009999981 38.9023615000361),110010107001011,3,"Each Hour (Mon-Sat; 7am-6:30pm; Loading Zone Commercial; 2 Hour Max): $2.30, Mon-Sat (6:30pm-7am): Free, Sun: Free, Snow Emergency: No Parking","46,47,46,47,47,47,43,41,31,22,16,16,16,20,25,31,37,41,42,60,63,73,80,83","62,64,64,65,65,66,63,60,60,51,42,36,36,38,40,43,49,53,56,65,58,66,73,75"
-7850808847673481994,589905639_0,wdmlF~zfuM?h@,"LINESTRING(-77.045119 38.902676, -77.045327 38.902676)",POINT(-77.045223 38.9026760000461),110010107001012,3,"Each Hour (Mon-Fri; 7am-6:30pm; Loading Zone Commercial; 2 Hour Max): $2.30, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free","42,42,43,43,43,44,40,36,0,0,0,0,0,0,0,0,0,0,0,0,60,68,75,77","51,56,54,56,57,59,57,53,50,43,33,29,29,30,32,35,40,45,49,51,57,65,72,73"
-3568077126205630847,983121554_5,wmmlF~qeuMT@,"LINESTRING(-77.038564 38.904123, -77.038566 38.904006)",POINT(-77.0385650000008 38.9040645),110010107001021,3,"Mon-Fri (7am-9:30pm): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","65,64,63,63,63,65,64,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79","69,71,71,71,72,73,73,68,66,58,43,36,36,36,36,39,44,45,46,48,56,63,71,70"
-539017018265465161,49827343_2,{_nlFxmhuMZ?,"LINESTRING(-77.053249 38.907021, -77.05325 38.906877)",POINT(-77.0532495000005 38.906949),110010055002002,3,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Mon-Sat (6:30pm-7am): Free, Sun: Free","74,73,73,74,76,80,77,73,63,51,41,40,42,48,54,61,65,65,68,74,81,86,88,89","71,77,77,78,81,84,84,84,81,74,64,60,60,61,62,65,69,71,73,71,73,79,81,83"
-5979141301971365934,353283535_2,qkmlFlyeuM?g@,"LINESTRING(-77.039745 38.903771, -77.039549 38.903771)",POINT(-77.039647 38.903771000041),110010107001021,3,Construction: No Parking,"50,50,49,50,49,48,44,0,0,0,0,12,13,16,18,23,24,0,0,0,52,62,68,69","52,55,56,57,58,57,56,51,48,38,26,20,19,20,20,22,27,29,32,31,38,47,57,58"
1715499567470749776,126303366_0,aamlFvweuMY?,"LINESTRING(-77.039481 38.902093, -77.039481 38.902219)",POINT(-77.039481 38.902156),110010107001018,3,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; Loading Zone Commercial; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free, Snow Emergency: No Parking","71,71,70,71,70,69,65,0,0,0,0,20,20,23,27,35,37,0,0,0,80,84,88,90","74,78,79,81,80,81,79,76,76,65,52,43,43,42,45,48,54,58,61,63,69,77,80,82"
-8464065359997598122,486641135_0,cdllFbk`uMUF??E@,"LINESTRING(-77.01186 38.897464, -77.011914 38.897603)",POINT(-77.0118869999736 38.8975335000031),110010059001001,3,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","41,41,41,41,45,49,50,52,49,40,31,31,33,40,46,55,63,68,74,81,80,83,87,90","67,72,70,71,72,77,76,78,75,69,57,52,52,54,56,60,64,69,76,78,81,85,88,89"
-4619272257821057169,297380214_1,kbllFvtbuM?^,"LINESTRING(-77.023639 38.897179, -77.023796 38.897179)",POINT(-77.0237175 38.8971790000263),110010058001024,3,"Mon-Sun (7am-6:30pm; Busses Only): No Parking, Mon-Sun (6:30pm-7am): Free","73,72,73,74,73,75,73,69,67,55,41,37,38,42,49,52,55,47,40,37,43,50,60,63","76,74,76,77,77,78,75,73,72,59,45,32,30,27,28,29,32,31,29,27,29,37,43,46"
6207248962897818391,397321706_0,spklFrvbuM\?,"LINESTRING(-77.023944 38.894342, -77.023944 38.894189)",POINT(-77.023944 38.8942655),110010058001039,3,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon | Wed-Sat (10pm-7am): Free, Tue (5am-7am): Free, Tue (10pm-5am; Street Cleaning): No Parking, Sun: Free, Snow Emergency: No Parking","73,73,73,73,73,73,70,71,58,45,29,26,28,32,39,45,50,50,47,55,58,67,75,78","74,77,78,79,80,79,78,74,70,58,41,29,26,25,26,27,32,35,36,37,43,54,63,65"
-6722132326261473906,202992524_1,wyllFxsbuM?b@,"LINESTRING(-77.023493 38.900921, -77.023666 38.900921)",POINT(-77.0235795 38.9009210000319),110010058001001,3,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","63,63,63,63,64,66,64,60,53,44,32,30,31,33,38,42,44,39,34,34,40,45,54,58","67,67,66,67,70,70,68,64,59,49,34,26,24,25,24,26,28,28,26,25,28,33,42,45"
3524427420701226097,6057637_1,cenlFvfguM?_@,"LINESTRING(-77.047001 38.907859, -77.046839 38.907859)",POINT(-77.04692 38.907859000028),110010055004002,3,"2 Hours (Mon-Fri; 7am-8:30pm): Free, Mon-Fri (8:30pm-7am): Free, Sat-Sun: Free, Residential Permit Only: Free, Mon (9:30am-11:30am; Mar 01-Oct 31; Street Cleaning): No Parking","62,62,62,63,67,72,73,71,66,54,33,33,37,44,49,52,54,55,55,57,63,69,75,76","67,70,69,70,73,75,75,74,71,65,55,51,52,54,56,58,62,63,66,61,63,69,74,76"
-5074714723145266886,130908290_0,_umlFhyfuMa@?,"LINESTRING(-77.044849 38.905276, -77.044849 38.905447)",POINT(-77.044849 38.9053615),110010107001004,3,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free, Snow Emergency: No Parking","68,68,68,68,69,70,66,0,0,0,0,28,31,38,44,50,51,0,0,0,77,82,85,85","74,77,77,78,79,80,79,76,76,69,60,53,52,53,53,56,62,65,67,65,70,75,79,79"
-5365355853909066860,468434122_0,q|llFjafuM?`@,"LINESTRING(-77.04102 38.901366, -77.041193 38.901366)",POINT(-77.0411065 38.9013660000319),110010107001018,3,"Mon-Sat (7am-7pm): No Parking, Mon-Sat (7pm-7am): Free, Sun: Free","75,75,74,75,75,75,72,0,0,0,0,34,36,42,47,54,56,0,0,0,82,87,91,92","80,83,84,86,86,85,84,82,81,73,61,53,51,52,52,55,63,67,71,73,74,80,83,85"
8184831997820403820,469165494_0,yhmlFbuguM??IIII,"LINESTRING(-77.049303 38.903331, -77.0492 38.903426)",POINT(-77.0492515000344 38.9033785000113),110010107001008,3,"2 Hours (Mon-Fri; 7am-8:30pm): Free, Mon-Fri (8:30pm-7am): Free, Sat-Sun: Free, Residential Permit Only: Free","37,38,37,38,39,41,36,35,30,22,14,13,13,16,18,21,25,25,27,35,49,61,70,74","45,47,46,46,48,49,49,47,44,36,26,22,24,24,26,28,33,35,38,39,46,57,65,68"
8463635985712475475,589539536_2,oullFhbfuM?_@,"LINESTRING(-77.041169 38.900244, -77.041007 38.900243)",POINT(-77.0410879999994 38.900243500028),110010107001030,3,"Mon-Fri (7am-9:30am): No Parking, 15 Min (Mon-Fri; 9:30am-4pm; Loading Zone): No Parking, Mon-Fri (4pm-6:30pm): No Parking, 15 Min (Mon-Fri; 6:30pm-7am; Loading Zone): No Parking, 15 Min (Sat-Sun; Loading Zone): No Parking, Snow Emergency: No Parking","69,68,68,70,70,70,67,0,0,0,0,32,33,35,45,54,62,0,0,0,81,87,90,91","78,84,83,86,84,86,83,82,79,70,58,51,50,51,54,56,62,68,73,74,78,84,86,87"
3051821986941475397,819482388_0,}cnlFxmeuMK^,"LINESTRING(-77.037888 38.907674, -77.038047 38.907729)",POINT(-77.0379674999692 38.907701500027),110010107002001,3,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free","61,60,59,59,60,62,61,33,31,27,0,0,0,0,0,0,0,40,42,51,64,74,81,83","64,65,65,64,62,63,62,57,58,50,37,31,32,35,37,41,48,54,50,50,59,66,74,77"
3470496403784008079,130889759_3,s_nlFdpfuM\?,"LINESTRING(-77.043391 38.906978, -77.043394 38.906834)",POINT(-77.0433925000015 38.906906),110010107002010,3,Mon-Sun: Free,"55,56,53,53,55,57,56,0,0,0,0,0,0,0,0,0,0,0,0,0,48,61,71,77","74,68,66,68,68,70,69,56,50,40,27,23,23,23,24,26,30,32,36,38,42,54,61,63"
3714762357116127297,998338690_9,y}mlFpvbuMd@?,"LINESTRING(-77.023929 38.906693, -77.023929 38.906504)",POINT(-77.023929 38.9065985),110010049022000,4,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Mon-Sat (6:30pm-7am): Free, Sun: Free, Thu (9:30am-11:30am; Mar 01-Oct 31; Street Cleaning): No Parking, Snow Emergency: No Parking","70,70,70,70,71,74,74,74,73,65,47,44,46,49,54,57,59,55,47,41,56,61,65,65","69,70,70,70,72,72,71,71,74,69,59,51,50,52,51,52,54,53,48,38,49,56,57,55"
-1035190462932872662,397327939_0,q{klF|lbuM?m@,"LINESTRING(-77.022391 38.896089, -77.02216 38.896089)",POINT(-77.0222755 38.8960890000569),110010058001026,4,Street Cafe: No Parking,"75,75,76,76,76,77,75,73,63,51,37,35,37,40,49,55,58,54,50,48,53,58,66,72","77,81,81,84,85,83,82,80,76,67,52,41,36,36,35,38,41,41,39,38,38,44,51,57"
